,Unnamed: 0,melid,bar,beat,target,prediction_no_melody,prediction_with_melody,notes
10008,10008,158,0,0,Ab7,F-7,F-7,0
10009,10009,158,0,0,Db7,Eb7,G-7,0
10010,10010,158,0,0,Eb7,Gb7,Gb7,0
10011,10011,158,0,0,Ab7,Ab7,Ab7,0
10012,10012,158,0,0,D7,Db7,Db,0
10013,10013,158,0,0,Ebmaj7,G-7,Db7,0
10014,10014,158,0,0,Db-7,E7,F-7,0
10015,10015,158,0,0,Gb7,Eb7,F#7,0
10016,10016,158,0,0,Fm7b5,Fmaj7,F7,0
10017,10017,158,0,0,Bb7,Bb7,Bb7,0
10018,10018,158,0,0,B-7,Ebmaj7,Bb-7,0
10019,10019,158,0,0,E7,Bb7,Bb-7,0
10020,10020,158,0,0,Ab7,Eb7,Bb-7,0
10021,10021,158,0,0,Ebmaj7,Db7,Db,0
10022,10022,158,0,0,Ab7,Ab7,C7,0
10023,10023,158,0,0,Db7,Db7,Db,0
10024,10024,158,0,0,Eb7,Gb7,C#7,0
10025,10025,158,0,0,Ab7,Ab7,Abmaj7,0
10026,10026,158,0,0,D7,Db7,B7,0
10027,10027,158,0,0,Ebmaj7,Db7,Eb7,0
10028,10028,158,0,0,Db-7,E7,G-7,0
10029,10029,158,0,0,Gb7,Eb7,F#7,0
10030,10030,158,0,0,Fm7b5,Fmaj7,Db-7,0
10031,10031,158,0,0,Bb7,Bb7,Bb7,0
10032,10032,158,0,0,B-7,Eb7,Bb-7,0
10033,10033,158,0,0,E7,Bb7,Bb-7,0
10034,10034,158,0,0,Ab7,Eb7,Bb-7,0
10035,10035,158,0,0,Ebmaj7,Db7,Eb7,0
10036,10036,158,0,0,Ab7,Bb7,G-7,0
10037,10037,158,0,0,Db7,Db7,B7,0
10038,10038,158,0,0,Eb7,Gb7,C7,0
10039,10039,158,0,0,Ab7,Ab7,C7,0
10040,10040,158,0,0,D7,Db7,Eb7,0
10041,10041,158,0,0,Ebmaj7,Db7,C#7,0
10042,10042,158,0,0,Db-7,Bb7,C7,0
10043,10043,158,0,0,Gb7,Eb7,F#7,0
10044,10044,158,0,0,Fm7b5,Fmaj7,Dmaj7,0
10045,10045,158,0,0,Bb7,Bb7,Bb7,0
10046,10046,158,0,0,B-7,Eb7,Bb-7,0
10047,10047,158,0,0,E7,Bb7,Bb-7,0
10048,10048,158,0,0,Ab7,Eb7,D#7,0
10049,10049,158,0,0,Ebmaj7,Bb7,Eb7,0
10050,10050,159,0,0,G7,Bb7,G7,0
10051,10051,159,0,0,C-7,C-7,C-7,0
10052,10052,159,0,0,F7,F7,F7,0
10053,10053,159,0,0,D-7,Bbmaj7,Bbmaj7,0
10054,10054,159,0,0,G7,G7,G7,0
10055,10055,159,0,0,C-7,C-7,C-7,0
10056,10056,159,0,0,F7,F7,F7,0
10057,10057,159,0,0,F-7,Bbmaj7,Bbmaj7,0
10058,10058,159,0,0,Bb7,Bb7,Bb7,0
10059,10059,159,0,0,Eb7,Ebmaj7,Ebmaj7,0
10060,10060,159,0,0,Eb-7,Ab7,Ab7,0
10061,10061,159,0,0,D-7,Ab7,Ab7,0
10062,10062,159,0,0,G7,G7,G7,0
10063,10063,159,0,0,C-7,C-7,C-7,0
10064,10064,159,0,0,F7,F7,F7,0
10065,10065,159,0,0,Bbmaj7,Bbmaj7,F-7,0
10066,10066,159,0,0,G7,Bb7,G-7,0
10067,10067,159,0,0,C-7,C-7,C-7,0
10068,10068,159,0,0,F7,F7,F7,0
10069,10069,159,0,0,D-7,Bbmaj7,Bbmaj7,0
10070,10070,159,0,0,G7,G7,G7,0
10071,10071,159,0,0,C-7,C-7,C-7,0
10072,10072,159,0,0,F7,F7,F7,0
10073,10073,159,0,0,F-7,Bbmaj7,Bbmaj7,0
10074,10074,159,0,0,Bb7,Bb7,Bb7,0
10075,10075,159,0,0,Eb7,Ebmaj7,Ebmaj7,0
10076,10076,159,0,0,Eb-7,Ab7,Ab7,0
10077,10077,159,0,0,C-7,Ab7,Ab7,0
10078,10078,159,0,0,F7,F7,F7,0
10079,10079,159,0,0,Bb6,Bb7,Bb6,0
10080,10080,159,0,0,D7,C-7,F-7,0
10081,10081,159,0,0,G7,G7,G7,0
10082,10082,159,0,0,C7,C-7,C7,0
10083,10083,159,0,0,F7,F7,F7,0
10084,10084,159,0,0,Bbmaj7,Bb7,Bbmaj7,0
10085,10085,159,0,0,G7,G7,G7,0
10086,10086,159,0,0,C-7,C-7,C-7,0
10087,10087,159,0,0,F7,F7,F7,0
10088,10088,159,0,0,D-7,Bbmaj7,Bbmaj7,0
10089,10089,159,0,0,G7,G7,G7,0
10090,10090,159,0,0,C-7,C-7,C-7,0
10091,10091,159,0,0,F7,F7,F7,0
10092,10092,159,0,0,F-7,Bbmaj7,F-7,0
10093,10093,159,0,0,Bb7,Bb7,Bb7,0
10094,10094,159,0,0,Eb7,C-7,Eb7,0
10095,10095,159,0,0,Eb-7,Ab7,Ab7,0
10096,10096,159,0,0,C-7,Ab7,Ab7,0
10097,10097,159,0,0,F7,F7,F7,0
10098,10098,159,0,0,Bb6,Bb7,Bb6,0
10099,10099,159,0,0,Bbmaj7,C-7,G7,0
10100,10100,159,0,0,G7,G7,G7,0
10101,10101,159,0,0,C-7,C-7,C-7,0
10102,10102,159,0,0,F7,F7,F7,0
10103,10103,159,0,0,D-7,Bbmaj7,Bbmaj7,0
10104,10104,159,0,0,G7,G7,G7,0
10105,10105,159,0,0,C-7,C-7,C-7,0
10106,10106,159,0,0,F7,F7,F7,0
10107,10107,159,0,0,F-7,F-7,F-7,0
10108,10108,159,0,0,Bb7,Bb7,Bb7,0
10109,10109,159,0,0,Eb7,C-7,Eb7,0
10110,10110,159,0,0,Eb-7,Ab7,Ab7,0
10111,10111,159,0,0,D-7,Ab7,D7,0
10112,10112,159,0,0,G7,G7,G7,0
10113,10113,159,0,0,C-7,C-7,C-7,0
10114,10114,159,0,0,F7,F7,F7,0
10115,10115,159,0,0,Bbmaj7,Bbmaj7,Bb6,0
10116,10116,159,0,0,G7,G7,G7,0
10117,10117,159,0,0,C-7,C-7,C-7,0
10118,10118,159,0,0,F7,F7,F7,0
10119,10119,159,0,0,D-7,Bbmaj7,Bbmaj7,0
10120,10120,159,0,0,G7,G7,G7,0
10121,10121,159,0,0,C-7,C-7,C-7,0
10122,10122,159,0,0,F7,F7,F7,0
10123,10123,159,0,0,F-7,Bbmaj7,F-7,0
10124,10124,159,0,0,Bb7,Bb7,Bb7,0
10125,10125,159,0,0,Eb7,C-7,Eb7,0
10126,10126,159,0,0,Eb-7,Ab7,Ab7,0
10127,10127,159,0,0,C-7,Ab7,Ab7,0
10128,10128,159,0,0,F7,F7,F7,0
10129,10129,159,0,0,Bb6,Bb7,Bb6,0
10130,10130,159,0,0,D7,C-7,G7,0
10131,10131,159,0,0,G7,G7,G7,0
10132,10132,159,0,0,C7,C-7,C7,0
10133,10133,159,0,0,F7,F7,F7,0
10134,10134,159,0,0,Bbmaj7,Bb7,Bbmaj7,0
10135,10135,159,0,0,G7,G7,G7,0
10136,10136,159,0,0,C-7,C-7,C-7,0
10137,10137,159,0,0,F7,F7,F7,0
10138,10138,159,0,0,D-7,Bbmaj7,Bbmaj7,0
10139,10139,159,0,0,G7,G7,G7,0
10140,10140,159,0,0,C-7,C-7,C-7,0
10141,10141,159,0,0,F7,F7,F7,0
10142,10142,159,0,0,F-7,F-7,F-7,0
10143,10143,159,0,0,Bb7,Bb7,Bb7,0
10144,10144,159,0,0,Eb7,C-7,Ebmaj7,0
10145,10145,159,0,0,Eb-7,Ab7,Ab7,0
10146,10146,159,0,0,C-7,Ab7,Ab7,0
10147,10147,159,0,0,F7,F7,F7,0
10148,10148,159,0,0,Bb6,Bb7,F-7,0
10149,10149,159,0,0,Bbmaj7,C-7,Bb6,0
10150,10150,160,0,0,F,F7,G-7,0
10151,10151,160,0,0,F-7,F7,G-7,0
10152,10152,160,0,0,Bb7,Bb7,Bb7,0
10153,10153,160,0,0,G-7,Eb7,A-7,0
10154,10154,160,0,0,C7,C7,C7,0
10155,10155,160,0,0,A-7,Fmaj7,F6,0
10156,10156,160,0,0,Abdim,D7,D7,0
10157,10157,160,0,0,G-7,G-7,G-7,0
10158,10158,160,0,0,Gb7,C7,C7,0
10159,10159,160,0,0,F,G-7,Fmaj7,0
10160,10160,160,0,0,F,G-7,G-7,0
10161,10161,160,0,0,F-7,G-7,G-7,0
10162,10162,160,0,0,Bb7,Bb7,Bb7,0
10163,10163,160,0,0,G-7,Eb7,A-7,0
10164,10164,160,0,0,C7,C7,C7,0
10165,10165,160,0,0,F-7,Fmaj7,F6,0
10166,10166,160,0,0,Bb-7,Bb7,Bb7,0
10167,10167,160,0,0,Eb-7,Eb7,Eb7,0
10168,10168,160,0,0,Ab7,Ab7,Ab7,0
10169,10169,160,0,0,Db,Dbmaj7,G-7,0
10170,10170,160,0,0,D-7,C-7,G-7,0
10171,10171,160,0,0,Eb-7,G7,G-7,0
10172,10172,160,0,0,F-7,Ab7,Ab7,0
10173,10173,160,0,0,B7,Bb7,Bb7,0
10174,10174,160,0,0,F-7,Bb-,Eb-7,0
10175,10175,160,0,0,Bb7,Bb7,Bb7,0
10176,10176,160,0,0,Eb-7,Eb-7,Ebmaj7,0
10177,10177,160,0,0,Ab7,Ab7,Ab7,0
10178,10178,160,0,0,Db,Dbmaj7,G-7,0
10179,10179,160,0,0,C7,C-7,G-7,0
10180,10180,160,0,0,F,Fmaj7,C-7,0
10181,10181,160,0,0,F,C-7,G-7,0
10182,10182,160,0,0,F-7,D-7,G-7,0
10183,10183,160,0,0,Bb7,Bb7,Bb7,0
10184,10184,160,0,0,G-7,Eb-7,Ebmaj7,0
10185,10185,160,0,0,C7,C7,C7,0
10186,10186,160,0,0,A-7,Fmaj7,Fmaj7,0
10187,10187,160,0,0,Abdim,D7,Ab7,0
10188,10188,160,0,0,G-7,G-7,G-7,0
10189,10189,160,0,0,Gb7,C7,C7,0
10190,10190,160,0,0,F,Fmaj7,F7,0
10191,10191,160,0,0,F,G-7,G-7,0
10192,10192,160,0,0,F-7,G-7,G-7,0
10193,10193,160,0,0,Bb7,Bb7,Bb7,0
10194,10194,160,0,0,G-7,Eb7,Ebmaj7,0
10195,10195,160,0,0,C7,C7,C7,0
10196,10196,160,0,0,A-7,Fmaj7,Fmaj7,0
10197,10197,160,0,0,Abdim,D7,Ab7,0
10198,10198,160,0,0,G-7,G-7,G-7,0
10199,10199,160,0,0,Gb7,C7,C7,0
10200,10200,160,0,0,F,G-7,Fmaj7,0
10201,10201,160,0,0,F,G-7,G-7,0
10202,10202,160,0,0,F-7,G-7,G-7,0
10203,10203,160,0,0,Bb7,Bb7,Bb7,0
10204,10204,160,0,0,G-7,Eb7,Ebmaj7,0
10205,10205,160,0,0,C7,C7,C7,0
10206,10206,160,0,0,F-7,Fmaj7,Fmaj7,0
10207,10207,160,0,0,Bb-7,Bb7,Bb7,0
10208,10208,160,0,0,Eb-7,Eb7,Eb7,0
10209,10209,160,0,0,Ab7,Ab7,Ab7,0
10210,10210,160,0,0,Db,G-7,G-7,0
10211,10211,160,0,0,D-7,C7,G-7,0
10212,10212,160,0,0,Eb-7,G-7,G-7,0
10213,10213,160,0,0,F-7,Ab7,Ab7,0
10214,10214,160,0,0,F-7,Bb7,Bb7,0
10215,10215,160,0,0,Bb7,Bb7,Bb7,0
10216,10216,160,0,0,Eb-7,Eb-7,Ebmaj7,0
10217,10217,160,0,0,Ab7,Ab7,Ab7,0
10218,10218,160,0,0,Db,Dbmaj7,G-7,0
10219,10219,160,0,0,C7,C7,G-7,0
10220,10220,160,0,0,F,Fmaj7,C-7,0
10221,10221,160,0,0,F,C7,G-7,0
10222,10222,160,0,0,F-7,Bb7,G-7,0
10223,10223,160,0,0,Bb7,Bb7,Bb7,0
10224,10224,160,0,0,G-7,Eb-7,Ebmaj7,0
10225,10225,160,0,0,C7,C7,C7,0
10226,10226,160,0,0,A-7,Fmaj7,Fmaj7,0
10227,10227,160,0,0,Abdim,D7,Ab7,0
10228,10228,160,0,0,G-7,G-7,G-7,0
10229,10229,160,0,0,Gb7,C7,C7,0
10230,10230,160,0,0,F,G-7,F7,0
10231,10231,160,0,0,F,G-7,G-7,0
10232,10232,160,0,0,F-7,G-7,G-7,0
10233,10233,160,0,0,Bb7,Bb7,Bb7,0
10234,10234,160,0,0,G-7,Eb7,Ebmaj7,0
10235,10235,160,0,0,C7,C7,C7,0
10236,10236,160,0,0,A-7,Fmaj7,Fmaj7,0
10237,10237,160,0,0,Abdim,D7,Ab7,0
10238,10238,160,0,0,G-7,G-7,G-7,0
10239,10239,160,0,0,Gb7,C7,C7,0
10240,10240,160,0,0,F,G-7,F7,0
10241,10241,160,0,0,F,G-7,G-7,0
10242,10242,160,0,0,F-7,G-7,G-7,0
10243,10243,160,0,0,Bb7,Bb7,Bb7,0
10244,10244,160,0,0,G-7,Eb7,Ebmaj7,0
10245,10245,160,0,0,C7,C7,C7,0
10246,10246,160,0,0,F-7,Fmaj7,Fmaj7,0
10247,10247,160,0,0,Bb-7,Bb7,Bb7,0
10248,10248,160,0,0,Eb-7,Eb7,Eb7,0
10249,10249,160,0,0,Ab7,Ab7,Ab7,0
10250,10250,160,0,0,Db,G-7,Dbmaj7,0
10251,10251,160,0,0,D-7,C7,G-7,0
10252,10252,160,0,0,Eb-7,G-7,G-7,0
10253,10253,160,0,0,F-7,Ab7,Ab7,0
10254,10254,160,0,0,B7,Bb7,Bb7,0
10255,10255,160,0,0,F-7,Bb-7,Eb-7,0
10256,10256,160,0,0,Bb7,Bb7,Bb7,0
10257,10257,160,0,0,Eb-7,Eb-7,Ebmaj7,0
10258,10258,160,0,0,Ab7,Ab7,Ab7,0
10259,10259,160,0,0,Db,Dbmaj7,Dbmaj7,0
10260,10260,160,0,0,C7,C7,G-7,0
10261,10261,160,0,0,F,Fmaj7,C-7,0
10262,10262,160,0,0,F,C7,G-7,0
10263,10263,160,0,0,F-7,Bb7,G-7,0
10264,10264,160,0,0,Bb7,Bb7,Bb7,0
10265,10265,160,0,0,G-7,Eb-7,Ebmaj7,0
10266,10266,160,0,0,C7,C7,C7,0
10267,10267,160,0,0,A-7,Fmaj7,Fmaj7,0
10268,10268,160,0,0,Abdim,D7,Ab7,0
10269,10269,160,0,0,G-7,G-7,G-7,0
10270,10270,160,0,0,Gb7,C7,C7,0
10271,10271,160,0,0,F,G-7,F7,0
10272,10272,161,0,0,G7,Eb7,G7,0
10273,10273,161,0,0,C-7,C7,C-7,0
10274,10274,161,0,0,F7,F7,F7,0
10275,10275,161,0,0,F7,Bbmaj7,Bbmaj7,0
10276,10276,161,0,0,D-7,Bb7,Bbmaj7,0
10277,10277,161,0,0,G7,G7,G7,0
10278,10278,161,0,0,C-7,C-7,C-7,0
10279,10279,161,0,0,F7,F7,F7,0
10280,10280,161,0,0,Bbmaj7,F-7,Bbmaj7,0
10281,10281,161,0,0,Bb7,Bb7,G7,0
10282,10282,161,0,0,Ebmaj7,Eb7,Eb7,0
10283,10283,161,0,0,Edim,C-7,Eb-6,0
10284,10284,161,0,0,D-7,C-7,C-7,0
10285,10285,161,0,0,G7,G7,G7,0
10286,10286,161,0,0,C-7,C-7,C-7,0
10287,10287,161,0,0,F7,F7,F7,0
10288,10288,161,0,0,Bb6,Bbmaj7,Bbmaj7,0
10289,10289,161,0,0,F7,G7,G-7,0
10290,10290,161,0,0,Bb6,Bbmaj7,Bb6,0
10291,10291,161,0,0,G7,G7,Bb7,0
10292,10292,161,0,0,C-7,C-7,C-7,0
10293,10293,161,0,0,F7,F7,F7,0
10294,10294,161,0,0,F7,Bb,Bbmaj7,0
10295,10295,161,0,0,D-7,Bb7,Bbmaj7,0
10296,10296,161,0,0,G7,G7,G7,0
10297,10297,161,0,0,C-7,C-7,C7,0
10298,10298,161,0,0,F7,F7,F7,0
10299,10299,161,0,0,Bbmaj7,F-7,Bbmaj7,0
10300,10300,161,0,0,Bb7,Bb7,G7,0
10301,10301,161,0,0,Ebmaj7,Eb7,Eb7,0
10302,10302,161,0,0,Edim,C-7,Eb-6,0
10303,10303,161,0,0,D-7,C-7,C-7,0
10304,10304,161,0,0,G7,G7,G7,0
10305,10305,161,0,0,C-7,C-7,C-7,0
10306,10306,161,0,0,F7,F7,F7,0
10307,10307,161,0,0,Bbmaj7,Bbmaj7,Bbmaj7,0
10308,10308,161,0,0,Bb7#5,Bb7,G7,0
10309,10309,161,0,0,Eb6,Eb7,Ebmaj7,0
10310,10310,161,0,0,C7,C-7,Eb-6,0
10311,10311,161,0,0,F-7,F-7,F-7,0
10312,10312,161,0,0,Bb7,Bb7,Bb7,0
10313,10313,161,0,0,Bb7,Ebmaj7,Ebmaj7,0
10314,10314,161,0,0,G-7,Eb7,Ebmaj7,0
10315,10315,161,0,0,C7,C7,C7,0
10316,10316,161,0,0,F-7,F7,F-7,0
10317,10317,161,0,0,Bb7,Bb7,Bb7,0
10318,10318,161,0,0,Ebmaj7,Ebmaj7,Ebmaj7,0
10319,10319,161,0,0,Eb7,C7,C7,0
10320,10320,161,0,0,Abmaj7,Bbmaj7,Ab7,0
10321,10321,161,0,0,Adim,G7,F-7,0
10322,10322,161,0,0,G-7,D7,G-7,0
10323,10323,161,0,0,C7,C7,C7,0
10324,10324,161,0,0,F-7,F7,F-7,0
10325,10325,161,0,0,Bb7,Bb7,Bb7,0
10326,10326,161,0,0,Eb6,Ebmaj7,F-7,0
10327,10327,161,0,0,F7,C7,C-7,0
10328,10328,161,0,0,Bb6,Bbmaj7,Bb6,0
10329,10329,161,0,0,G7,G7,G7,0
10330,10330,161,0,0,C-7,C-7,C-7,0
10331,10331,161,0,0,F7,F7,F7,0
10332,10332,161,0,0,F7,Bbmaj7,Bb6,0
10333,10333,161,0,0,D-7,Bb7,Bbmaj7,0
10334,10334,161,0,0,G7,G7,G7,0
10335,10335,161,0,0,C-7,C-7,C-7,0
10336,10336,161,0,0,F7,F7,F7,0
10337,10337,161,0,0,Bbmaj7,Bbmaj7,Bbmaj7,0
10338,10338,161,0,0,Bb7,Bb7,G7,0
10339,10339,161,0,0,Ebmaj7,Eb7,Eb7,0
10340,10340,161,0,0,Edim,C-7,Eb-6,0
10341,10341,161,0,0,D-7,C-7,Bbmaj7,0
10342,10342,161,0,0,G7,G7,G7,0
10343,10343,161,0,0,C-7,C-7,C-7,0
10344,10344,161,0,0,F7,F7,F7,0
10345,10345,161,0,0,Bb6,Bbmaj7,Bbmaj7,0
10346,10346,162,0,0,G-7,G7,G7,0
10347,10347,162,0,0,C-7,C7,C-7,0
10348,10348,162,0,0,F7,F7,F7,0
10349,10349,162,0,0,Bbmaj7,Bbmaj7,Bbmaj7,0
10350,10350,162,0,0,G-7,G-7,G7,0
10351,10351,162,0,0,C-7,C-7,C-7,0
10352,10352,162,0,0,F7,F7,F7,0
10353,10353,162,0,0,Bbmaj7,Bbmaj7,Bbmaj7,0
10354,10354,162,0,0,Bb7,G-7,G7,0
10355,10355,162,0,0,Ebmaj7,C-7,Ebmaj7,0
10356,10356,162,0,0,Ab7,C-7,Eb-6,0
10357,10357,162,0,0,D-7,Bbmaj7,Bbmaj7,0
10358,10358,162,0,0,G7,G7,G7,0
10359,10359,162,0,0,C-7,C-7,C-7,0
10360,10360,162,0,0,F7,F7,F7,0
10361,10361,162,0,0,Bbmaj7,Bbmaj7,Bbmaj7,0
10362,10362,162,0,0,F7,G7,G7,0
10363,10363,162,0,0,Bbmaj7,Bbmaj7,Bbmaj7,0
10364,10364,162,0,0,G-7,G7,G7,0
10365,10365,162,0,0,C-7,C-7,C-7,0
10366,10366,162,0,0,F7,F7,F7,0
10367,10367,162,0,0,Bbmaj7,Bbmaj7,Bbmaj7,0
10368,10368,162,0,0,G-7,G7,G7,0
10369,10369,162,0,0,C-7,C-7,C-7,0
10370,10370,162,0,0,F7,F7,F7,0
10371,10371,162,0,0,Bbmaj7,Bbmaj7,Bbmaj7,0
10372,10372,162,0,0,Bb7,G-7,G7,0
10373,10373,162,0,0,Ebmaj7,Eb7,Eb7,0
10374,10374,162,0,0,Ab7,C-7,Eb-6,0
10375,10375,162,0,0,D-7,Bbmaj7,G7,0
10376,10376,162,0,0,G7,G7,G7,0
10377,10377,162,0,0,C-7,C-7,C-7,0
10378,10378,162,0,0,F7,F7,F7,0
10379,10379,162,0,0,Bbmaj7,Bbmaj7,Bbmaj7,0
10380,10380,162,0,0,Bb7,G7,G7,0
10381,10381,162,0,0,Ebmaj7,Eb7,Ebmaj7,0
10382,10382,162,0,0,C-7,C-7,Eb-6,0
10383,10383,162,0,0,F-7,F7,F7,0
10384,10384,162,0,0,Bb7,Bb7,Bb7,0
10385,10385,162,0,0,Ebmaj7,Eb7,Ebmaj7,0
10386,10386,162,0,0,C-7,C-7,C7,0
10387,10387,162,0,0,F-7,F7,F7,0
10388,10388,162,0,0,Bb7,C-7,Bb7,0
10389,10389,162,0,0,Ebmaj7,Eb7,Ebmaj7,0
10390,10390,162,0,0,Eb7,C-7,Eb-6,0
10391,10391,162,0,0,Abmaj7,Ab7,Bbmaj7,0
10392,10392,162,0,0,Db7,G-7,G7,0
10393,10393,162,0,0,G-7,C-7,G-7,0
10394,10394,162,0,0,C7,C7,C7,0
10395,10395,162,0,0,F-7,F7,F-7,0
10396,10396,162,0,0,Bb7,Bb7,Bb7,0
10397,10397,162,0,0,Ebmaj7,Eb7,Ebmaj7,0
10398,10398,162,0,0,F7,C-7,C-7,0
10399,10399,162,0,0,Bbmaj7,Bbmaj7,Bbmaj7,0
10400,10400,162,0,0,G-7,G7,G7,0
10401,10401,162,0,0,C-7,C-7,C-7,0
10402,10402,162,0,0,F7,F7,F7,0
10403,10403,162,0,0,Bbmaj7,Bbmaj7,Bbmaj7,0
10404,10404,162,0,0,G-7,G7,G7,0
10405,10405,162,0,0,C-7,C-7,C-7,0
10406,10406,162,0,0,F7,F7,F7,0
10407,10407,162,0,0,Bbmaj7,Bbmaj7,Bbmaj7,0
10408,10408,162,0,0,Bb7,G7,G7,0
10409,10409,162,0,0,Ebmaj7,Eb7,Eb7,0
10410,10410,162,0,0,Ab7,C-7,Eb-6,0
10411,10411,162,0,0,D-7,Bbmaj7,G7,0
10412,10412,162,0,0,G7,G7,G7,0
10413,10413,162,0,0,C-7,C-7,C-7,0
10414,10414,162,0,0,F7,F7,F7,0
10415,10415,162,0,0,Bbmaj7,Bbmaj7,Bbmaj7,0
10416,10416,162,0,0,F7,G7,G7,0
10417,10417,162,0,0,Bbmaj7,Bbmaj7,Bbmaj7,0
10418,10418,162,0,0,G7,G7,G7,0
10419,10419,163,0,0,Bb7,Bb7,Bb7,0
10420,10420,163,0,0,Eb7,F7,Eb7,0
10421,10421,163,0,0,Abmaj7,Bb7,Bb7,0
10422,10422,163,0,0,F7,Db7,Db7,0
10423,10423,163,0,0,Bb7,Bb7,Bb-7,0
10424,10424,163,0,0,Bb-7,F7,Ebmaj7,0
10425,10425,163,0,0,Bdim7,Eb7,Eb7,0
10426,10426,163,0,0,Ab,Bb-7,Bb-7,0
10427,10427,163,0,0,Bdim7,Db7,F7,0
10428,10428,163,0,0,Bb-7,Bb7,Bb-7,0
10429,10429,163,0,0,Eb7,Eb7,Eb7,0
10430,10430,163,0,0,B7,Ab6,Abmaj7,0
10431,10431,163,0,0,Bb7,Bb7,Abmaj7,0
10432,10432,163,0,0,Eb7,Eb7,Abmaj7,0
10433,10433,163,0,0,Abmaj7,Bb7,Abmaj7,0
10434,10434,163,0,0,F7,Db7,Db7,0
10435,10435,163,0,0,Bb7,Bb7,Bb-7,0
10436,10436,163,0,0,Bb-7,Eb7,Ebmaj7,0
10437,10437,163,0,0,Bdim7,Eb7,Eb7,0
10438,10438,163,0,0,Ab,Bb-7,Eb7,0
10439,10439,163,0,0,Bdim7,Db7,Db7,0
10440,10440,163,0,0,Ebsus47,Bb7,F7,0
10441,10441,163,0,0,Abmaj7,Abmaj7,Eb6,0
10442,10442,163,0,0,Eb-7,Db7,G-7,0
10443,10443,163,0,0,Ab7#5,Ab7,Ab7,0
10444,10444,163,0,0,Dbmaj7,Dbmaj7,Dbmaj7,0
10445,10445,163,0,0,Dbmaj7,Bb7,G-7,0
10446,10446,163,0,0,Db-7,Bb7,Bb-7,0
10447,10447,163,0,0,Gb7,Gb7,Gb7,0
10448,10448,163,0,0,C-7,Bmaj7,B-7,0
10449,10449,163,0,0,F7,F7,Bb-7,0
10450,10450,163,0,0,B-7,Bbmaj7,Bb-7,0
10451,10451,163,0,0,E7,E7,Bb7,0
10452,10452,163,0,0,Eb7,A7,Bb-7,0
10453,10453,163,0,0,B7,Bb7,Bb7,0
10454,10454,163,0,0,Bb7,Bb7,Bb7,0
10455,10455,163,0,0,Eb7,Eb7,Eb-7,0
10456,10456,163,0,0,Abmaj7,Abmaj7,Ab6,0
10457,10457,163,0,0,F7,Db7,Db7,0
10458,10458,163,0,0,Bb7,Bb7,Bb7,0
10459,10459,163,0,0,Bb-7,Eb7,Bb7,0
10460,10460,163,0,0,Bdim7,Eb7,Eb7,0
10461,10461,163,0,0,Ab,Bb-7,Bb7,0
10462,10462,163,0,0,Bdim7,Db7,F7,0
10463,10463,163,0,0,Ebsus47,Bb7,Bb-7,0
10464,10464,163,0,0,Abmaj7,Abmaj7,Eb6,0
10465,10465,163,0,0,Bb7,Db7,G-7,0
10466,10466,164,0,0,Gb7,Gb7,Gb7,0
10467,10467,164,0,0,Db7,F7,Db7,0
10468,10468,164,0,0,Gb7,Gb7,Gb7,0
10469,10469,164,0,0,Db7,F7,Db7,0
10470,10470,164,0,0,Bb7,Gb7,Bb7,0
10471,10471,164,0,0,Eb7,Eb7,Eb-7,0
10472,10472,164,0,0,Ab7,Ab7,Ab7,0
10473,10473,164,0,0,Db7,Db7,Db7,0
10474,10474,164,0,0,Ab7,Gb7,Gb7,0
10475,10475,164,0,0,Db7,Db7,Db7,0
10476,10476,164,0,0,Gb7,Gb7,Gb7,0
10477,10477,164,0,0,Db7,Db7,Db7,0
10478,10478,164,0,0,Gb7,Gb7,Gb7,0
10479,10479,164,0,0,Db7,Db7,Db7,0
10480,10480,164,0,0,Bb7,Gb7,Bb7,0
10481,10481,164,0,0,Eb7,Eb7,Eb-7,0
10482,10482,164,0,0,Ab7,Ab7,Ab7,0
10483,10483,164,0,0,Db7,Db7,Db7,0
10484,10484,164,0,0,Ab7,Gb7,Gb7,0
10485,10485,165,0,0,Bb7,Bb7,Bb7,0
10486,10486,165,0,0,F7,F7,F7,0
10487,10487,165,0,0,F#-,Bb7,Bb7,0
10488,10488,165,0,0,B7,F7,B7,0
10489,10489,165,0,0,Bb7,F7,Bb7,0
10490,10490,165,0,0,Bdim,F7,A7,0
10491,10491,165,0,0,E7,F7,E7,0
10492,10492,165,0,0,Ab7,A7,A7,0
10493,10493,165,0,0,A-7,G-7,G-7,0
10494,10494,165,0,0,Ab-7,D7,D7,0
10495,10495,165,0,0,G-7,G-7,G-7,0
10496,10496,165,0,0,C#-,C7,C7,0
10497,10497,165,0,0,F#7,G-7,Gb7,0
10498,10498,165,0,0,B7#5,F7,F7,0
10499,10499,165,0,0,F7,E7,F7,0
10500,10500,165,0,0,Bb7,Bb7,Bb7,0
10501,10501,165,0,0,F7,F7,F7,0
10502,10502,165,0,0,F#-,Bb7,Bb7,0
10503,10503,165,0,0,B7,F7,B7,0
10504,10504,165,0,0,Bb7,F7,Bb7,0
10505,10505,165,0,0,Bdim,F7,F7,0
10506,10506,165,0,0,E7,F7,E7,0
10507,10507,165,0,0,A7,A-7,Bb-7,0
10508,10508,165,0,0,A-7,D7,Bb-7,0
10509,10509,165,0,0,Ab-7,D7,Bb-7,0
10510,10510,165,0,0,G-7,G-7,G-7,0
